Country_of_Operator,Operator_Owner,Users,Purpose,Class_of_Orbit,Type_of_Orbit,Perigee_km,Apogee_km,Eccentricity,Period_minutes,Launch_Mass_kg,Dry_Mass_kg,Power_watts,Date_of_Launch,Anticipated_Lifetime,Contractor,Country_of_Contractor,Launch_Site,Launch_Vehicle,Source_Used_for_Orbital_Data,longitude_radians_of_geo,Inclination_radians
48.0,105.0,7.0,4.0,2.0,2.0,1497.0,1510.0,0.0008300000000000001,116.1,270.0,nan,120.0,40429.0,0.5,145.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,105.0,7.0,4.0,2.0,2.0,1478.0,1510.0,0.00203,115.9,270.0,nan,120.0,41118.0,0.5,145.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,105.0,7.0,4.0,2.0,nan,1482.0,1507.0,0.00159,115.86,270.0,nan,120.0,41528.0,0.5,145.0,33.0,12.0,100.0,31.0,nan,1.4397221000000002
48.0,105.0,7.0,4.0,2.0,2.0,1480.0,1511.0,0.00197,115.9,270.0,nan,120.0,41118.0,0.5,145.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,105.0,7.0,4.0,2.0,nan,1493.0,1508.0,0.00095,116.0,270.0,nan,120.0,41528.0,0.5,145.0,33.0,12.0,100.0,31.0,nan,1.4397221000000002
48.0,105.0,7.0,4.0,2.0,nan,1494.0,1509.0,0.00095,116.02,270.0,nan,120.0,41528.0,0.5,145.0,33.0,12.0,100.0,31.0,nan,1.614255025
24.0,96.0,0.0,16.0,2.0,4.0,435.0,450.0,0.0011,93.4,480.0,445.0,150.0,37332.0,5.0,114.0,17.0,12.0,100.0,36.0,nan,1.553343034
24.0,96.0,0.0,16.0,2.0,4.0,434.0,451.0,0.00125,93.4,480.0,445.0,150.0,37332.0,5.0,114.0,17.0,12.0,100.0,36.0,nan,1.553343034
35.0,145.0,0.0,16.0,2.0,6.0,668.0,670.0,0.00014,98.1,1750.0,nan,3800.0,39836.0,5.0,155.0,24.0,19.0,48.0,36.0,nan,1.712167996
27.0,120.0,10.0,4.0,1.0,nan,35777.0,35795.0,0.00021,1436.07,3400.0,1493.0,nan,41180.0,15.0,97.0,19.0,3.0,7.0,31.0,1.448623279,0.001047198
27.0,120.0,10.0,4.0,1.0,nan,35761.0,35811.0,0.00059,1436.1,1410.0,559.0,1430.0,40739.0,8.0,97.0,19.0,16.0,83.0,29.0,1.4475760819999999,0.001570796
27.0,120.0,10.0,4.0,1.0,nan,35763.0,35810.0,0.00056,1436.1,1982.0,nan,nan,41644.0,12.0,97.0,19.0,16.0,45.0,24.0,1.291543646,0.004014257
27.0,120.0,10.0,10.0,1.0,nan,35776.0,35796.0,0.00023999999999999998,1436.07,1825.0,nan,nan,37749.0,0.5,97.0,19.0,13.0,46.0,6.0,0.838456173,0.000698132
27.0,118.0,15.0,4.0,1.0,nan,35757.0,35814.0,0.0006799999999999999,1436.0,2650.0,nan,nan,41515.0,7.0,97.0,19.0,3.0,8.0,31.0,1.291543646,0.003316126
27.0,120.0,10.0,8.0,1.0,nan,35782.0,35796.0,0.00016999999999999999,1436.23,3093.0,1426.0,6250.0,40683.0,12.0,97.0,19.0,3.0,7.0,29.0,0.959931089,0.001570796
11.0,289.0,10.0,24.0,2.0,nan,782.0,803.0,0.00147,100.7,500.0,nan,450.0,39183.0,3.0,66.0,5.0,18.0,58.0,36.0,nan,1.7174039840000002
11.0,289.0,10.0,24.0,2.0,nan,965.0,967.0,0.00014,104.4,1500.0,nan,nan,40770.0,3.0,48.0,5.0,18.0,66.0,36.0,nan,1.7348572759999998
27.0,120.0,11.0,4.0,2.0,6.0,601.0,636.0,0.0025,97.1,42.5,42.0,nan,38477.0,nan,97.0,19.0,13.0,87.0,36.0,nan,1.70344135
21.0,35.0,15.0,30.0,2.0,6.0,681.0,683.0,0.00014,98.0,4200.0,1700.0,2900.0,38339.0,5.0,70.0,13.0,3.0,9.0,24.0,nan,1.712167996
21.0,35.0,15.0,30.0,2.0,6.0,679.0,682.0,0.00021,98.37,4200.0,1700.0,2900.0,40165.0,5.0,70.0,13.0,3.0,7.0,24.0,nan,1.712167996
25.0,106.0,5.0,4.0,1.0,nan,35769.0,35803.0,0.0004,1436.08,3300.0,nan,7600.0,37753.0,15.0,20.0,12.0,1.0,19.0,6.0,0.681725606,0.000174533
65.0,280.0,11.0,1.0,2.0,2.0,535.0,551.0,0.00116,95.5,293.0,nan,414.0,37292.0,3.0,230.0,47.0,1.0,92.0,36.0,nan,0.663225116
42.0,128.0,10.0,38.0,2.0,nan,670.0,696.0,0.0018399999999999998,98.4,700.0,530.0,1000.0,39012.0,3.0,104.0,25.0,20.0,51.0,36.0,nan,1.712167996
35.0,145.0,10.0,41.0,0.0,nan,952.0,1155.0,0.013669999999999998,106.27,348.0,nan,900.0,41531.0,1.0,167.0,24.0,20.0,42.0,31.0,nan,0.5410520679999999
55.0,109.0,6.0,4.0,1.0,nan,35764.0,35808.0,0.0005200000000000001,1436.08,3112.0,1304.0,6000.0,36560.0,15.0,9.0,9.0,1.0,14.0,6.0,-0.522377045,0.000523599
55.0,109.0,6.0,4.0,1.0,nan,35764.0,35809.0,0.00053,1436.11,3288.0,1382.0,6200.0,37517.0,15.0,5.0,9.0,1.0,14.0,6.0,-0.522726111,0.000349066
55.0,109.0,5.0,4.0,1.0,nan,35782.0,35786.0,5e-05,1435.95,5320.0,2175.0,14000.0,40541.0,15.0,223.0,47.0,3.0,7.0,24.0,-0.523598776,0.00122173
11.0,216.0,10.0,31.0,2.0,4.0,628.0,665.0,0.00264,97.7,470.0,nan,nan,39696.0,3.0,55.0,5.0,18.0,58.0,36.0,nan,1.7069320080000001
11.0,216.0,10.0,31.0,2.0,4.0,621.0,673.0,0.00371,97.7,470.0,nan,nan,39696.0,3.0,55.0,5.0,18.0,58.0,36.0,nan,1.7069320080000001
11.0,207.0,10.0,31.0,2.0,nan,489.0,503.0,0.0010199999999999999,94.53,890.0,nan,nan,41231.0,3.0,55.0,5.0,18.0,58.0,24.0,nan,1.6990780269999999
65.0,324.0,0.0,29.0,2.0,nan,499.0,504.0,0.00036,94.65,3.5,nan,nan,41597.0,1.0,263.0,47.0,22.0,74.0,24.0,nan,0.70703288
71.0,110.0,5.0,4.0,1.0,nan,35777.0,35796.0,0.00022999999999999998,1436.1,2300.0,nan,4700.0,39437.0,15.0,200.0,47.0,3.0,7.0,6.0,1.483529864,0.0
35.0,155.0,0.0,44.0,2.0,6.0,650.0,669.0,0.00135,97.9,7.1,nan,nan,41046.0,1.0,126.0,24.0,19.0,48.0,36.0,nan,1.713913325
14.0,82.0,10.0,3.0,2.0,2.0,555.0,559.0,0.00029,95.8,11110.0,nan,2400.0,32988.0,10.0,75.0,20.0,1.0,115.0,36.0,nan,0.497418837
55.0,334.0,0.0,44.0,2.0,6.0,590.0,640.0,0.00358,96.9,1.0,nan,nan,41599.0,nan,274.0,40.0,2.0,39.0,31.0,nan,1.7069320080000001
76.0,19.0,5.0,4.0,1.0,nan,35770.0,35803.0,0.00039,1436.07,2242.0,nan,nan,40508.0,15.0,70.0,9.0,3.0,7.0,24.0,-0.584685299,0.000174533
76.0,19.0,5.0,4.0,1.0,nan,35775.0,35799.0,0.00028,1436.14,3311.0,1532.0,nan,41123.0,15.0,200.0,47.0,3.0,8.0,24.0,0.584685299,0.001047198
46.0,126.0,10.0,44.0,2.0,6.0,590.0,639.0,0.00351,96.9,1.0,nan,nan,41599.0,nan,102.0,31.0,2.0,39.0,31.0,nan,1.7069320080000001
35.0,30.0,10.0,30.0,2.0,6.0,485.0,491.0,0.00044,94.36,850.0,nan,nan,37708.0,5.0,154.0,24.0,19.0,48.0,22.0,nan,1.698205362
35.0,30.0,10.0,30.0,2.0,6.0,484.0,492.0,0.00058,94.37,850.0,nan,nan,38971.0,5.0,154.0,24.0,19.0,48.0,24.0,nan,1.698205362
35.0,30.0,10.0,30.0,2.0,6.0,484.0,492.0,0.00058,94.37,1600.0,nan,nan,40145.0,5.0,158.0,24.0,19.0,48.0,24.0,nan,1.698379895
35.0,30.0,10.0,30.0,2.0,6.0,588.0,591.0,0.00022,96.47,1600.0,nan,nan,40809.0,5.0,158.0,24.0,19.0,48.0,31.0,nan,1.7050121459999998
35.0,30.0,10.0,30.0,2.0,6.0,512.0,514.0,0.00015,94.89,1600.0,nan,nan,40889.0,5.0,158.0,24.0,19.0,48.0,31.0,nan,1.7009978890000002
35.0,30.0,10.0,30.0,2.0,6.0,509.0,514.0,0.00036,94.85,1600.0,nan,nan,41301.0,5.0,155.0,24.0,19.0,48.0,31.0,nan,1.7016960209999998
35.0,30.0,10.0,30.0,2.0,6.0,nan,nan,nan,nan,nan,nan,nan,41301.0,5.0,155.0,24.0,19.0,48.0,31.0,nan,nan
65.0,95.0,5.0,31.0,2.0,6.0,678.0,680.0,0.00014,98.3,726.0,nan,nan,36427.0,7.0,136.0,47.0,21.0,11.0,36.0,nan,1.712167996
65.0,212.0,15.0,20.0,0.0,3.0,1111.0,37564.0,0.7090000000000001,684.0,4000.0,nan,nan,38896.0,nan,179.0,47.0,21.0,33.0,24.0,nan,1.099557429
65.0,212.0,15.0,20.0,0.0,3.0,1112.0,37580.0,0.70905,684.0,4200.0,nan,nan,39520.0,nan,179.0,47.0,21.0,19.0,24.0,nan,1.109331273
27.0,120.0,10.0,31.0,2.0,6.0,620.0,637.0,0.00121,97.3,83.0,nan,220.0,39566.0,nan,97.0,19.0,16.0,90.0,36.0,nan,1.7069320080000001
76.0,112.0,5.0,4.0,1.0,nan,35764.0,35808.0,0.0005200000000000001,1436.08,2064.0,860.0,nan,35158.0,13.0,134.0,47.0,1.0,15.0,6.0,1.126784565,0.0013962629999999998
76.0,112.0,5.0,4.0,1.0,nan,35763.0,35809.0,0.00055,1436.1,2070.0,860.0,nan,35314.0,13.0,134.0,47.0,0.0,95.0,6.0,-0.2708751,0.0013962629999999998
76.0,112.0,5.0,4.0,1.0,nan,35609.0,35642.0,0.00039,1427.91,2066.0,860.0,nan,35584.0,13.0,134.0,47.0,3.0,4.0,6.0,-2.188468349,0.001047198
76.0,112.0,5.0,4.0,1.0,nan,35769.0,35803.0,0.0004,1436.07,2000.0,895.0,2800.0,35830.0,13.0,134.0,47.0,3.0,4.0,6.0,0.43755404299999995,0.000698132
76.0,112.0,5.0,4.0,1.0,nan,35772.0,35799.0,0.00032,1436.08,5959.0,nan,13000.0,38422.0,15.0,70.0,12.0,1.0,19.0,6.0,1.11631259,0.040142573
76.0,112.0,5.0,4.0,1.0,nan,35773.0,35800.0,0.00032,1436.11,5458.0,nan,13000.0,38664.0,15.0,70.0,12.0,15.0,138.0,6.0,-0.920835713,0.040666172
76.0,112.0,5.0,4.0,1.0,nan,35775.0,35798.0,0.00027,1436.1,5960.0,nan,13000.0,39678.0,15.0,70.0,12.0,0.0,98.0,6.0,-1.704314015,0.05253441
76.0,112.0,5.0,4.0,1.0,nan,35784.0,35790.0,7e-05,1436.13,6070.0,3750.0,13000.0,41616.0,15.0,28.0,47.0,0.0,98.0,24.0,1.0524335390000001,0.001047198
27.0,120.0,10.0,24.0,1.0,nan,35780.0,35793.0,0.00015,1436.1,2950.0,1348.0,3100.0,37720.0,12.0,92.0,19.0,3.0,7.0,6.0,1.632406449,0.0
27.0,120.0,10.0,4.0,1.0,nan,35764.0,35809.0,0.00053,1436.1,2750.0,1050.0,3200.0,37279.0,12.0,92.0,19.0,3.0,1.0,6.0,1.29293991,0.000698132
27.0,120.0,10.0,24.0,1.0,nan,35782.0,35791.0,0.00011,1436.09,2090.0,nan,nan,41480.0,nan,92.0,19.0,3.0,8.0,31.0,1.4311699869999999,0.00418879
27.0,120.0,10.0,6.0,1.0,nan,35765.0,35807.0,0.0005,1436.08,2750.0,1181.0,2400.0,37891.0,12.0,92.0,19.0,3.0,7.0,6.0,0.961850951,0.002094395
27.0,120.0,10.0,4.0,1.0,nan,35777.0,35796.0,0.00022999999999999998,1436.1,3100.0,nan,5500.0,38707.0,12.0,92.0,19.0,3.0,9.0,6.0,1.450019543,0.000523599
27.0,120.0,10.0,4.0,1.0,nan,35760.0,35811.0,0.0006,1436.08,3028.0,1335.0,nan,39152.0,nan,97.0,19.0,3.0,8.0,6.0,1.631533785,0.000698132
27.0,120.0,10.0,4.0,1.0,nan,37782.0,37791.0,0.0001,1436.11,2130.0,nan,3000.0,39327.0,12.0,97.0,19.0,16.0,47.0,17.0,1.291020048,0.000523599
15.0,84.0,10.0,40.0,0.0,1.0,2284.0,152812.0,0.8968799999999999,4032.86,4000.0,3414.0,2000.0,37546.0,2.0,12.0,23.0,0.0,95.0,22.0,nan,0.90931654
65.0,238.0,5.0,4.0,1.0,nan,35776.0,35796.0,0.00023999999999999998,1436.08,3739.0,2510.0,9600.0,37025.0,15.0,31.0,47.0,0.0,95.0,6.0,1.195899603,0.000698132
65.0,133.0,5.0,4.0,1.0,nan,35783.0,35789.0,7e-05,1436.08,5576.0,nan,11000.0,38154.0,13.0,70.0,45.0,0.0,95.0,6.0,-0.016580628,0.000349066
65.0,238.0,5.0,4.0,1.0,nan,35778.0,35795.0,0.0002,1436.1,2491.0,nan,nan,39360.0,15.0,200.0,47.0,3.0,7.0,6.0,-0.751538776,0.000523599
65.0,133.0,5.0,4.0,1.0,nan,35771.0,35800.0,0.00033999999999999997,1436.05,5613.0,2517.0,nan,40140.0,16.0,223.0,47.0,1.0,12.0,24.0,-0.785398163,0.000349066
65.0,135.0,5.0,4.0,1.0,nan,35776.0,35798.0,0.00026000000000000003,1436.12,2550.0,nan,4600.0,40147.0,17.0,200.0,47.0,0.0,139.0,11.0,1.483529864,0.000872665
65.0,133.0,5.0,4.0,1.0,nan,35783.0,35791.0,9e-05,1436.19,2450.0,nan,4500.0,40221.0,15.0,200.0,47.0,0.0,98.0,11.0,-1.014385361,0.00122173
65.0,133.0,5.0,4.0,1.0,nan,35770.0,35804.0,0.0004,1436.12,5540.0,2393.0,nan,40508.0,16.0,223.0,47.0,3.0,7.0,24.0,1.1519173059999999,0.000523599
65.0,133.0,5.0,4.0,1.0,nan,35775.0,35797.0,0.00026000000000000003,1436.09,3200.0,nan,nan,40821.0,15.0,200.0,47.0,0.0,133.0,8.0,3.1415926539999997,0.000174533
65.0,133.0,5.0,4.0,1.0,nan,35768.0,35801.0,0.00039,1436.01,5600.0,nan,15000.0,41061.0,15.0,223.0,47.0,15.0,133.0,31.0,2.897246558,0.002268928
65.0,238.0,5.0,4.0,1.0,nan,35785.0,35788.0,4e-05,1436.11,4793.0,3000.0,15000.0,36845.0,15.0,31.0,47.0,3.0,7.0,6.0,-0.784700032,0.001047198
65.0,133.0,5.0,4.0,1.0,nan,35780.0,35790.0,0.00011999999999999999,1436.03,6094.0,2989.0,19300.0,41123.0,18.0,223.0,47.0,3.0,8.0,24.0,1.195550538,0.000349066
65.0,133.0,5.0,4.0,1.0,nan,35774.0,35811.0,0.00044,1436.39,5984.0,3600.0,nan,41140.0,15.0,31.0,47.0,15.0,138.0,24.0,-1.012290966,0.001047198
65.0,133.0,5.0,4.0,1.0,nan,35781.0,35792.0,0.00013000000000000002,1436.11,6199.0,nan,nan,40993.0,18.0,33.0,47.0,0.0,95.0,nan,1.256637061,0.000523599
65.0,133.0,5.0,4.0,1.0,nan,35781.0,35797.0,0.00018999999999999998,1436.21,3200.0,1503.0,nan,41196.0,16.5,200.0,47.0,0.0,98.0,24.0,5.358160804,0.000523599
65.0,133.0,5.0,4.0,1.0,nan,35778.0,35793.0,0.00018,1436.1,4100.0,nan,11000.0,39636.0,16.0,223.0,47.0,3.0,8.0,6.0,5.733406593,0.000349066
65.0,133.0,5.0,4.0,1.0,nan,35779.0,35794.0,0.00018,1436.1,3124.0,1841.0,5200.0,35477.0,12.0,31.0,47.0,1.0,14.0,6.0,0.8726646259999999,0.000349066
65.0,133.0,5.0,4.0,1.0,nan,35774.0,35798.0,0.00028,1436.09,2730.0,2519.0,9700.0,35670.0,15.0,89.0,47.0,0.0,97.0,nan,0.45570546799999995,0.000523599
65.0,134.0,5.0,4.0,1.0,nan,35778.0,35795.0,0.0002,1436.12,4200.0,2546.0,2500.0,32946.0,13.0,89.0,47.0,3.0,4.0,6.0,0.346273324,0.104545222
65.0,238.0,5.0,4.0,1.0,nan,35775.0,35797.0,0.00026000000000000003,1436.09,3833.0,2118.0,nan,36054.0,15.0,223.0,47.0,3.0,0.0,6.0,1.199041196,0.0
65.0,133.0,5.0,4.0,1.0,nan,35775.0,35797.0,0.00026000000000000003,1436.08,3642.0,1450.0,3900.0,34264.0,0.5,89.0,47.0,3.0,4.0,6.0,3.1405454560000003,0.000174533
65.0,133.0,5.0,4.0,1.0,nan,35776.0,35796.0,0.00023999999999999998,1436.1,3642.0,1450.0,3900.0,34502.0,15.0,141.0,47.0,3.0,5.0,6.0,0.829031395,0.000349066
65.0,133.0,5.0,4.0,1.0,nan,35776.0,35795.0,0.00022999999999999998,1436.07,3653.0,1450.0,3900.0,34836.0,15.0,141.0,47.0,1.0,14.0,6.0,2.740166926,0.000174533
65.0,238.0,5.0,4.0,1.0,nan,35774.0,35798.0,0.00028,1436.08,3592.0,2100.0,nan,36103.0,15.0,223.0,47.0,0.0,97.0,6.0,2.9496064360000003,0.000349066
65.0,133.0,5.0,4.0,1.0,nan,35775.0,35797.0,0.00026000000000000003,1436.08,3420.0,2200.0,4900.0,35964.0,14.0,134.0,47.0,3.0,2.0,6.0,-0.968483202,0.000174533
65.0,238.0,5.0,4.0,1.0,nan,35782.0,35792.0,0.00011999999999999999,1436.14,3659.0,2389.0,9900.0,36735.0,15.0,83.0,47.0,15.0,138.0,6.0,-1.012290966,0.000174533
65.0,133.0,5.0,4.0,1.0,nan,35775.0,35798.0,0.00027,1436.12,4723.0,1972.0,10000.0,37051.0,13.0,134.0,47.0,1.0,14.0,6.0,-0.314333798,0.000174533
65.0,133.0,5.0,4.0,1.0,nan,35775.0,35797.0,0.00026000000000000003,1436.1,4723.0,1972.0,8500.0,37133.0,13.0,223.0,47.0,3.0,4.0,6.0,1.082976801,25.06467339
65.0,133.0,5.0,4.0,1.0,nan,35773.0,358802.0,0.7930699999999999,1436.16,4723.0,1972.0,8600.0,37345.0,13.0,223.0,47.0,3.0,4.0,6.0,-0.603011257,0.000349066
65.0,133.0,5.0,4.0,1.0,nan,35782.0,35789.0,8e-05,1436.07,4680.0,2350.0,8500.0,37310.0,13.0,223.0,47.0,0.0,97.0,6.0,1.048070216,0.000174533
65.0,133.0,5.0,4.0,1.0,nan,35768.0,35805.0,0.00044,1436.12,4723.0,1984.0,10000.0,37412.0,13.0,223.0,47.0,3.0,4.0,6.0,-0.427954733,0.000174533
65.0,133.0,5.0,4.0,1.0,nan,35775.0,35796.0,0.00025,1436.07,4723.0,1955.0,7000.0,37505.0,13.0,223.0,47.0,3.0,4.0,6.0,1.120326847,0.000174533
65.0,133.0,5.0,4.0,1.0,nan,35770.0,35803.0,0.00039,1436.1,4685.0,1973.0,10000.0,37667.0,13.0,223.0,47.0,3.0,4.0,6.0,-0.47909288,0.000349066
65.0,133.0,5.0,4.0,1.0,nan,35769.0,35804.0,0.00042,1436.11,2550.0,1150.0,2000.0,36253.0,12.0,4.0,9.0,23.0,70.0,6.0,1.449146878,0.003141593
65.0,133.0,5.0,4.0,1.0,nan,35800.0,35892.0,0.00109,1439.15,3000.0,1283.0,4800.0,40655.0,15.0,200.0,47.0,3.0,7.0,24.0,0.572467995,0.000872665
42.0,194.0,10.0,37.0,2.0,2.0,401.0,422.0,0.00155,92.8,nan,nan,nan,36119.0,30.0,32.0,29.0,0.0,95.0,36.0,nan,0.9005898940000001
65.0,192.0,10.0,40.0,0.0,1.0,7000.0,320000.0,0.9212899999999999,0.22,462.0,nan,nan,39740.0,nan,200.0,47.0,8.0,93.0,25.0,nan,0.19198621800000001
65.0,192.0,10.0,44.0,2.0,nan,469.0,890.0,0.02986,98.3,1.0,nan,nan,41614.0,nan,41.0,47.0,21.0,19.0,31.0,nan,2.103121749
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35599.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,36148.0,8.0,161.0,47.0,18.0,58.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35599.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,780.0,0.00028,100.4,689.0,556.0,1400.0,35599.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,708.0,711.0,0.00021,99.0,689.0,556.0,1400.0,36322.0,8.0,161.0,47.0,18.0,58.0,36.0,nan,1.509709803
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35620.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35620.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35700.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,36148.0,8.0,161.0,47.0,18.0,58.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,775.0,780.0,0.00035,100.4,689.0,556.0,1400.0,36322.0,8.0,161.0,47.0,18.0,58.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35663.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35663.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35663.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35687.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,780.0,0.00028,100.4,689.0,556.0,1400.0,36026.0,8.0,161.0,47.0,18.0,58.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35687.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35687.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35687.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35700.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35700.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35700.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35743.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35743.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35743.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35772.0,8.0,161.0,47.0,18.0,58.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35743.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35784.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,780.0,0.00028,100.4,689.0,556.0,1400.0,35784.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35784.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35555.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,780.0,0.00028,100.4,689.0,556.0,1400.0,35844.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35879.0,8.0,161.0,47.0,18.0,58.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35844.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35844.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,nan,556.0,1400.0,35844.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35884.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35844.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35884.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35884.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,780.0,0.00028,100.4,689.0,556.0,1400.0,35884.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,780.0,0.00028,100.4,689.0,556.0,1400.0,35556.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35884.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
